estimate,term,conf.high,conf.low,std.error,statistic,period,Cohort,N,Outcome,Model
-15.791694007464862,PERIOD-2,-14.34093618607202,-17.242451828857707,0.7401961632133224,-21.33447157968278,-2,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP,2. Random individual effect
11.026610536645322,PERIOD0,12.473662795035123,9.57955827825552,0.7383055351036879,14.935023526671435,0,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP,2. Random individual effect
6.4155296098185275,PERIOD1,8.4140540032007,4.417005216436356,1.0196740394957653,6.291745559189723,1,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP,2. Random individual effect
-14.677185091243693,PERIOD-2,-13.048821781193388,-16.305548401293997,0.8308128735500386,-17.666054003867945,-2,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP,2. Random individual effect
8.194861283962942,PERIOD0,9.814599173878133,6.5751233940477505,0.8264120681254744,9.916192659856842,0,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP,2. Random individual effect
4.195514777750375,PERIOD1,6.417571388128275,1.9734581673724754,1.1337231846631874,3.70065182974696,1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP,2. Random individual effect
-10.076252090306191,PERIOD-2,-6.734053570942319,-13.418450609670064,1.7052346602931017,-5.909012011622054,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP,2. Random individual effect
14.44827219316727,PERIOD0,17.803396846011974,11.093147540322565,1.711829747541027,8.440250681425312,0,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP,2. Random individual effect
1.459056654742622,PERIOD1,6.28263935600961,-3.3645260465243654,2.461056804775391,0.5928577722836362,1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP,2. Random individual effect
-75.01457686542052,PERIOD-2,-50.287764855495425,-99.74138887534562,12.61595223430994,-5.946009898595944,-2,1.Overall (N=70393),70393,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
45.951531692293514,PERIOD0,70.6219293469737,21.281134037613324,12.587168871100259,3.650664590493957,0,1.Overall (N=70393),70393,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
182.39951187301733,PERIOD1,217.81759339365044,146.98143035238422,18.070781810281428,10.093614863372462,1,1.Overall (N=70393),70393,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
-68.82347469186223,PERIOD-2,-39.4294108525627,-98.21753853116176,14.997246924512986,-4.5890739172514605,-2,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
9.811731055091565,PERIOD0,39.06740648974797,-19.44394437956484,14.926639298181724,0.65733021741114706,0,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
144.08350253162723,PERIOD1,185.96104325662773,102.20596180662673,21.366484820805486,6.743435045119204,1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
5.765555112900831,PERIOD-2,45.831369576394394,-34.30025935059274,20.442117701920857,0.28204294667372287,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
72.5623892410971,PERIOD0,112.74993197215802,32.374846510036164,20.50422510212185,3.5388993673107927,0,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
79.63319506895854,PERIOD1,139.0919262785177,20.17446385939939,30.336644794782995,2.6249836001195854,1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_TOTAL_PAY_NON_SEMAGLUTIDE,2. Random individual effect
-10.32938933607373,PERIOD-2,-8.905164350199149,-11.75361432194831,0.7266587534815369,-14.214910763248904,-2,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-6.38784527143415,PERIOD0,-4.967262889781991,-7.8084276530863095,0.7248002477890065,-8.813249293057208,0,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-0.03129553036107172,PERIOD1,1.9295594931317288,-1.9921505538538724,1.0004546200643356,-0.03128130925024787,1,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-9.523643886040672,PERIOD-2,-7.921526106643401,-11.125761665437942,0.8174220506267319,-11.650828208926743,-2,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-9.103803487204226,PERIOD0,-7.510193065966459,-10.697413908441995,0.8130814820108755,-11.196668093693539,0,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-3.475399220668934,PERIOD1,-1.291553135035021,-5.659245306302847,1.1142276607426531,-3.1191105221284103,1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-3.565755334586119,PERIOD-2,-0.3178207150644252,-6.813689954107813,1.6571399500914243,-2.1517526835252485,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-4.067054805521749,PERIOD0,-0.806611751233707,-7.327497859809791,1.6635219218342792,-2.444845933281852,0,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
-1.457321268676785,PERIOD1,3.232911099579364,-6.147553636932934,2.393019670387877,-0.6089884202416824,1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OVERALL_OOP_NON_SEMAGLUTIDE,2. Random individual effect
2.9282902999297367,PERIOD-2,15.626493473677181,-9.769912873817708,6.478794138009297,0.45198076023904904,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
8.41768945412739,PERIOD0,21.09304543294745,-4.257666524692672,6.467137191704365,1.3016098475419802,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
11.374441673026112,PERIOD1,30.54164747067648,-7.792764124624256,9.779366329605466,1.1631062064411894,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
3.738513792453589,PERIOD-2,18.51825544728215,-11.041227862374974,7.540823082163389,0.4957699911162809,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
2.6821349534575267,PERIOD0,17.408244346963272,-12.043974440048217,7.513459180711187,0.35697737739005714,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
5.760393335387507,PERIOD1,28.163697403402452,-16.642910732627435,11.430467215076069,0.5039508208194595,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
6.449387693814333,PERIOD-2,30.28441743226113,-17.385642044632462,12.160952918754873,0.5303357176778436,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
18.867200081468074,PERIOD0,42.78599794189189,-5.051597778955745,12.203692541848856,1.5460238789832457,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
-8.744489157251346,PERIOD1,26.076220940731055,-43.56519925523374,17.76599487166281,-0.492203742060008,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
-3.8217660295310214,PERIOD-2,-2.7443821195432356,-4.899149939518807,0.5496957691498686,-6.95251126899079,-2,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.353604840405736,PERIOD0,-4.279175933002777,-6.428033747808695,0.5481880870658429,-9.765999967384762,0,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-4.896846784302995,PERIOD1,-3.4708019889006803,-6.32289157970531,0.7275872447916261,-6.730253752188034,1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-3.6503230438967713,PERIOD-2,-2.4407004384283773,-4.859945649365166,0.6171657311102363,-5.914656080029112,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-6.081850499436052,PERIOD0,-4.879106337678899,-7.284594661193204,0.6136562565660622,-9.910842486100067,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.943279407882502,PERIOD1,-4.353753519162359,-7.532805296602646,0.8109974985551376,-7.328357261854655,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-1.4400033351651438,PERIOD-2,1.0501899985979104,-3.9301966689281977,1.2705301492299768,-1.1333877720555303,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.318795200223091,PERIOD0,-2.816292823797369,-7.8212975766488135,1.2768103884383297,-4.165689164487865,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-6.525760773485252,PERIOD1,-3.0751729399197822,-9.97634860705072,1.7605363469855912,-3.7066890352242527,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-59.39250285417382,PERIOD-2,-52.65910596322844,-66.1258997451192,3.4354697045749614,-17.28802986534323,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
230.08729446861463,PERIOD0,236.8118942515311,223.36269468569816,3.430981301676586,67.06165794496752,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
100.95033831325496,PERIOD1,111.56741103290162,90.3332655936083,5.416973374711358,18.635930312032237,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-50.784423854595246,PERIOD-2,-43.17179943571249,-58.397048273478006,3.884063421027208,-13.075075854751214,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
208.61922296396526,PERIOD0,216.21011231658971,201.0283336113408,3.872973897735074,53.865383158395765,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
87.57030870585368,PERIOD1,99.5493058786374,75.59131153306996,6.111845558016638,14.327964912495469,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-64.98389490649646,PERIOD-2,-50.14190327259517,-79.82588654039775,7.572583859179572,-8.581469167584357,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
270.27731738855124,PERIOD0,285.129587666537,255.42504711056546,7.577828161710424,35.66685752445801,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
58.21026397237916,PERIOD1,81.7982838639831,34.622244080775225,12.034925170902747,4.836778222195857,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-9.635229695198406,PERIOD-2,-8.93650434465641,-10.333955045740403,0.3564990765409225,-27.02736228292131,-2,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
15.796047597869126,PERIOD0,16.493401429746235,15.098693765992017,0.355799309261674,44.39594790290011,0,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
7.617865639028644,PERIOD1,8.65545707095184,6.580274207105449,0.5293931113569352,14.389808774622333,1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-8.294236578225789,PERIOD-2,-7.52943132247783,-9.059041833973748,0.3902139334093103,-21.255613570122435,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
14.361348871765383,PERIOD0,15.123037063241167,13.599660680289599,0.38862356527154746,36.954395345867695,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
7.258613231722073,PERIOD1,8.390528080672501,6.126698382771645,0.5775181880273454,12.568631399325518,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-9.411562121388608,PERIOD-2,-7.649353395599928,-11.173770847177286,0.8991026058074317,-10.467728667004176,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
18.101057203282462,PERIOD0,19.86741899625078,16.334695410314144,0.9012215565699965,20.085024677143952,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
3.7955055316146753,PERIOD1,6.46687010004405,1.1241409631853014,1.3629661511643874,2.7847393923702066,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-26.65184000992163,PERIOD-2,-20.35179540168807,-32.9518846181552,3.2143675383463743,-8.29147248781408,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-14.495180070995993,PERIOD0,-8.203010927490876,-20.78734921450111,3.2103493702623855,-4.515141001557499,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
18.071300157201993,PERIOD1,28.05077373698135,8.091826577422635,5.091661713427478,3.549194972938845,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-21.66099267360093,PERIOD-2,-14.514792656150728,-28.80719269105113,3.646087414778291,-5.940886821803772,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-26.563756980689124,PERIOD0,-19.437216236458763,-33.69029772491949,3.6360569890281695,-7.305649240604718,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
7.848912391173488,PERIOD1,19.147196783485853,-3.449372001138877,5.764536737119556,1.3615859780426103,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-11.828720373092318,PERIOD-2,1.8456452116792565,-25.503085957863895,6.976845336257824,-1.6954253395327377,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
3.381659264568164,PERIOD0,17.06363435947626,-10.300315830339933,6.980727810730082,0.4844278929440871,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-5.315245608011082,PERIOD1,16.495918313443227,-27.12640952946539,11.128349343915497,-0.47763108829048667,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-4.80157893374297,PERIOD-2,-4.159779490822416,-5.443378376663524,0.3274547124248134,-14.663337406834408,-2,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-0.9513844672396019,PERIOD0,-0.31081828749449103,-1.5919506469847127,0.3268254849567723,-2.910986171612159,0,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
2.5378049853299056,PERIOD1,3.4949100150105896,1.5806999556492216,0.48832786583335547,5.196928463213986,1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-4.007530776329995,PERIOD-2,-3.2988481838779546,-4.716213368782035,0.36157939535728123,-11.083404717711037,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-2.0213466888263967,PERIOD0,-1.3155235008673947,-2.727169876785399,0.36012048870614227,-5.612973302598765,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
1.4655324640614005,PERIOD1,2.5167695170713236,0.4142954110514774,0.5363552908634787,2.7323911761959856,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-2.91190949308486,PERIOD-2,-1.3444093292195507,-4.479409656950169,0.7997596773356812,-3.640980629062962,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-0.37097632596868835,PERIOD0,1.1998140742990615,-1.9417667262364384,0.8014384002246697,-0.462888134465096,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
1.0218511741776202,PERIOD1,3.4164647339354497,-1.3727623855802094,1.221764062322694,0.8363735730080162,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS_NON_SEMAGLUTIDE,2. Random individual effect
-0.7066625753567185,PERIOD-2,17.22546209901505,-18.63878724972849,9.149211320115107,-0.0772375400055606,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
3.9398737773181476,PERIOD0,21.822945256742187,-13.943197702105891,9.124183719947627,0.4318056166169309,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
58.9380155496358,PERIOD1,80.88692337561761,36.98910772365399,11.198628137614774,5.2629674657800685,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-2.6162640110392386,PERIOD-2,19.046219864161003,-24.27874788623948,11.052490783540492,-0.23671261639371025,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-11.850989192859027,PERIOD0,9.681927374548588,-33.38390576026664,10.986383799527195,-1.0786979054353663,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
41.63772463671179,PERIOD1,67.96403644659887,15.3114128268247,13.432038556598837,3.099881262346152,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
29.018246670512635,PERIOD-2,53.368858679679775,4.667634661345492,12.424009931428165,2.3356586827178214,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
32.565055652664,PERIOD0,57.07597497850237,8.054136326825631,12.505800881637306,2.603996014400036,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
56.36024812644338,PERIOD1,87.3158351957285,25.40466105715826,15.793957089752082,3.568469118040897,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-0.4749201460402619,PERIOD-2,0.055937627462746775,-1.0057779195432706,0.27085077975429506,-1.753438356245791,-2,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
-1.1993463930306698,PERIOD0,-0.6698195768531093,-1.7288732092082304,0.27017170741625895,-4.439200553234883,0,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
