estimate,term,conf.high,conf.low,std.error,statistic,period,Cohort,N,Outcome,Model
11.374417374731086,PERIOD[T.1],30.543953637027123,-7.795118887564948,9.78055536402857,1.1629623218088927,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
3.7386004341797556,PERIOD[T.-2],18.51920261682653,-11.042001748467017,7.541262135036296,0.4957526163704641,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
2.682049457015192,PERIOD[T.0],17.409000149588806,-12.044901235558424,7.513888422816911,0.3569456060687295,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
5.760225523216325,PERIOD[T.1],28.165661277915444,-16.645210231482796,11.431554830308281,0.5038881944514092,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
6.4497870986410355,PERIOD[T.-2],30.286172787413413,-17.386598590131342,12.161644742857904,0.5303383904902141,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
18.866816173543427,PERIOD[T.0],42.786867271684315,-5.053234924597465,12.20433196059683,1.5459114218178625,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
-8.745217650917766,PERIOD[T.1],26.07861612902333,-43.56905143085886,17.767588616233287,-0.49220059287773765,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_SERVICE,2. Random individual effect
-3.821762427855325,PERIOD[T.-2],-2.7443017345112315,-4.899223121199419,0.5497349450515245,-6.952009258747642,-2,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.353608566515478,PERIOD[T.0],-4.279097285249063,-6.428119847781892,0.5482301153194766,-9.765258085823515,0,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-4.8968531588552375,PERIOD[T.1],-3.4706264799222697,-6.323079837788205,0.7276800442165581,-6.729404217931158,1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-3.6503188012205654,PERIOD[T.-2],-2.4406188486685902,-4.860018753772541,0.6172051946331331,-5.914271028438631,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-6.0818547431983045,PERIOD[T.0],-4.879032745112863,-7.2846767412837465,0.6136959697081927,-9.910208056426011,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.943286587396228,PERIOD[T.1],-4.353591775035355,-7.532981399757102,0.8110836856698306,-7.327587390058261,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-1.400832415762668,PERIOD[T.-2],1.1018325013793262,-3.903497332904662,1.2768933188990694,-1.0970630005100646,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-5.361818831506549,PERIOD[T.0],-2.8471040528830023,-7.876533610130096,1.2830413203810358,-4.178991546362828,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-6.584602625988778,PERIOD[T.1],-3.0980203309891015,-10.071184920988456,1.7789012055840787,-3.701499895170857,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_SERVICE,2. Random individual effect
-59.39219914283505,PERIOD[T.-2],-52.64434402265782,-66.14005426301227,3.442846487692351,-17.250899613198865,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
230.08699283046627,PERIOD[T.0],236.82587288941673,223.34811277151582,3.4382672906777225,66.91946069879675,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
100.9497462280085,PERIOD[T.1],111.6016486345358,90.29784382148118,5.434743949658342,18.574885433996343,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-50.78378792955227,PERIOD[T.-2],-43.153783996829574,-58.41379186227496,3.8929306828631502,-13.045130280152355,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
208.61859164696287,PERIOD[T.0],216.22665884350857,201.01052445041717,3.8817382648646475,53.743600781964936,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
87.56906767573075,PERIOD[T.1],99.59010380448358,75.54803154697792,6.133294399067138,14.277656016161533,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-64.98380200382303,PERIOD[T.-2],-50.13940344904926,-79.82820055859679,7.573811902598461,-8.580065472913061,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
270.2772281026364,PERIOD[T.0],285.1317204014027,255.42273580387015,7.578961866614178,35.661510489084954,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
58.210088619375306,PERIOD[T.1],81.80350561199563,34.61667162675497,12.037678844469694,4.83565722025538,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-9.634856905250698,PERIOD[T.-2],-8.935105061991795,-10.334608748509602,0.3570228069385235,-26.986670649614112,-2,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
15.795672695494202,PERIOD[T.0],16.494066665951614,15.09727872503679,0.3563300019624104,44.32877559706719,0,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
7.617128018450683,PERIOD[T.1],8.65742492066659,6.576831116234774,0.5307734787075874,14.350995903182824,1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-8.639325100039024,PERIOD[T.-2],-7.880893949225166,-9.397756250852881,0.3869617792960816,-22.326042421436906,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
14.706758639129244,PERIOD[T.0],15.461993550206481,13.951523728052008,0.38533101477090037,38.16655829760599,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
7.938929287793823,PERIOD[T.1],9.052932704752084,6.824925870835562,0.5683795343921509,13.967655074498854,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-9.011842206273199,PERIOD[T.-2],-7.215317906985827,-10.80836650556057,0.916610873188552,-9.831699001043175,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
17.695906471569195,PERIOD[T.0],19.49590640184833,15.89590654129006,0.9183841868918534,19.268522611934976,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
2.996852022975942,PERIOD[T.1],5.75619546943544,0.23750857651644397,1.4078541586604894,2.1286665273818657,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_OUTPATIENT_PHARMACEUTICALS,2. Random individual effect
-0.7066679352715379,PERIOD[T.-2],17.225466623970185,-18.638802494513257,9.149216363508774,-0.07723808326252402,-2,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
3.939882184423893,PERIOD[T.0],21.822981769739506,-13.943217400891719,9.124198059951723,0.43180585937924487,0,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
58.938030202430205,PERIOD[T.1],80.88700477386035,36.989055631000056,11.1986621920407,5.2629527698692105,1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-2.616274032069995,PERIOD[T.-2],19.046217748720736,-24.278765812860726,11.052494817079141,-0.23671343668283223,-2,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-11.850974497680966,PERIOD[T.0],9.681965751030802,-33.38391474639273,10.98639588204725,-1.0786953815351326,0,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
41.637749547188726,PERIOD[T.1],67.96410994880213,15.311389145575319,13.432063348751498,3.099877395311639,1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
29.018273776092244,PERIOD[T.-2],53.36896109769167,4.66758645449282,12.424048356844585,2.3356536406352335,-2,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
32.56508670729316,PERIOD[T.0],57.07608094860859,8.054092465977735,12.50583910452183,2.603990538749084,0,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
56.36046747592784,PERIOD[T.1],87.31643135384179,25.404503598013886,15.794149342585197,3.568439569199535,1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_TOTAL_PAY_INPATIENT,2. Random individual effect
-0.47491365977330313,PERIOD[T.-2],0.05594666216974209,-1.0057739817163482,0.27085208000269584,-1.7534059910803574,-2,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
-1.1993626692228254,PERIOD[T.0],-0.6698308240289618,-1.7288945144166892,0.2701742732880519,-4.439218637016931,0,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
-0.017135189587015515,PERIOD[T.1],0.6121416987654307,-0.6464120779394618,0.3210655365690911,-0.053369756748489074,1,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
-0.7395635744599448,PERIOD[T.-2],-0.12156783283707262,-1.357559316082817,0.31530974369812087,-2.3455144956383163,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
-2.0021835762020244,PERIOD[T.0],-1.3877591634951876,-2.616607988908861,0.31348760362605543,-6.386803028391307,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
-1.101323332114297,PERIOD[T.1],-0.37501167329630614,-1.827634990932288,0.37057398225020693,-2.9719391669831188,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
1.5838988921855242,PERIOD[T.-2],2.594165220123238,0.5736325642478104,0.515451475591677,3.0728380210133195,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
0.8409380896660767,PERIOD[T.0],1.8581257845115107,-0.17624960517935717,0.5189828501283088,1.6203581475922961,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
2.198423769689129,PERIOD[T.1],3.4491124392003423,0.9477351001779155,0.6381181896078122,3.4451670638636416,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
0.0,PERIOD-1,,,,,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
